passengers,freight,mail,passenger_miles,origin_city_name_dest_city_name
141,0,0,132258,"Bismarck/Mandan, ND - St. George, UT Total"
795,0,0,623280,"Bismarck/Mandan, ND - Wendover, UT Total"
2,0,0,20,"Blakely Island, WA - Friday Harbor, WA Total"
3,0,0,207,"Blakely Island, WA - Seattle, WA Total"
76,16,0,14896,"Bliss Landing, Canada - Kenmore, WA Total"
7,0,0,1407,"Bliss Landing, Canada - Seattle, WA Total"
6,0,0,606,"Block Island, RI - East Farmingdale, NY Total"
2,0,0,106,"Block Island, RI - Martha's Vineyard, MA Total"
986,0,0,38454,"Block Island, RI - Providence, RI Total"
3,0,0,396,"Block Island, RI - Teterboro, NJ Total"
2,0,0,168,"Block Island, RI - Waterbury, CT Total"
11389,5480,0,193613,"Block Island, RI - Westerly, RI Total"
13,0,0,1443,"Block Island, RI - White Plains, NY Total"
214,4930,0,114276,"Bloomington, IN - Baltimore, MD Total"
2,0,0,3572,"Bloomington, IN - Burbank, CA Total"
174,0,0,57072,"Bloomington, IN - Cedar Rapids/Iowa City, IA Total"
97,0,0,28712,"Bloomington, IN - Cleveland, OH Total"
143,4335,0,29029,"Bloomington, IN - Columbus, OH Total"
215,0,0,58236,"Bloomington, IN - Detroit, MI Total"
144,4950,0,60768,"Bloomington, IN - Greensboro/High Point, NC Total"
159,4930,0,43248,"Bloomington, IN - Lansing, MI Total"
145,0,0,143695,"Bloomington, IN - Miami, FL Total"
44,0,0,22924,"Bloomington, IN - Minneapolis, MN Total"
28,0,0,7280,"Bloomington, IN - Moline, IL Total"
4,0,0,832,"Bloomington, IN - Nashville, TN Total"
41,0,0,27429,"Bloomington, IN - Newark, NJ Total"
220,0,0,112640,"Bloomington, IN - Omaha, NE Total"
45,0,0,21825,"Bloomington, IN - Raleigh/Durham, NC Total"
216,4930,0,103680,"Bloomington, IN - State College, PA Total"
1,0,0,696,"Bloomington, IN - White Plains, NY Total"
61615,0,0,32840795,"Bloomington/Normal, IL - Atlanta, GA Total"
101,0,0,66357,"Bloomington/Normal, IL - Baltimore, MD Total"
34322,62,0,3981205,"Bloomington/Normal, IL - Chicago, IL Total"
2,0,0,750,"Bloomington/Normal, IL - Cleveland, OH Total"
267,0,0,183162,"Bloomington/Normal, IL - Dallas, TX Total"
28491,1317,0,19658790,"Bloomington/Normal, IL - Dallas/Fort Worth, TX Total"
352,0,0,293568,"Bloomington/Normal, IL - Denver, CO Total"
31,0,0,8029,"Bloomington/Normal, IL - Des Moines, IA Total"
10203,0,0,3193539,"Bloomington/Normal, IL - Detroit, MI Total"
7,0,0,2933,"Bloomington/Normal, IL - Knoxville, TN Total"
4,0,0,2644,"Bloomington/Normal, IL - Lawton/Fort Sill, OK Total"
117,0,0,131859,"Bloomington/Normal, IL - Miami, FL Total"
10802,0,0,4050750,"Bloomington/Normal, IL - Minneapolis, MN Total"
3727,0,0,3488472,"Bloomington/Normal, IL - Orlando, FL Total"
114,0,0,74784,"Bloomington/Normal, IL - Richmond, VA Total"
21040,0,0,19293680,"Bloomington/Normal, IL - Sanford, FL Total"
2,0,0,1234,"Bloomington/Normal, IL - Shreveport, LA Total"
227,0,0,103512,"Bloomington/Normal, IL - Sioux Falls, SD Total"
14890,0,0,13937040,"Bloomington/Normal, IL - St. Petersburg, FL Total"
75,0,0,37350,"Bloomington/Normal, IL - Wichita, KS Total"
115,0,0,50025,"Bloomington/Normal, IL - Youngstown/Warren, OH Total"
3,0,0,14025,"Boca Raton, FL - Ibiza, Spain Total"
10,0,0,11930,"Boca Raton, FL - Toronto, Canada Total"
90,0,0,196830,"Bogota, Colombia - Alexandria, LA Total"
54621,1522319,0,114594858,"Bogota, Colombia - Atlanta, GA Total"
1145,0,0,2975855,"Bogota, Colombia - Boston, MA Total"
30777,265838,0,75034326,"Bogota, Colombia - Dallas/Fort Worth, TX Total"
161850,9526,0,246335700,"Bogota, Colombia - Fort Lauderdale, FL Total"
89670,2307044,648,199336410,"Bogota, Colombia - Houston, TX Total"
19358,1966884,0,67327124,"Bogota, Colombia - Los Angeles, CA Total"
353840,27144044,111,532883040,"Bogota, Colombia - Miami, FL Total"
144543,5457520,0,357454839,"Bogota, Colombia - New York, NY Total"
39085,105705,0,96813545,"Bogota, Colombia - Newark, NJ Total"
99956,73,0,169725288,"Bogota, Colombia - Orlando, FL Total"
154,3510,165,359436,"Bogota, Colombia - San Antonio, TX Total"
327,0,0,1238349,"Bogota, Colombia - San Francisco, CA Total"
21814,562520,0,23842702,"Bogota, Colombia - San Juan, PR Total"
37054,50520,0,87659117,"Bogota, Colombia - Washington, DC Total"
503,68132,0,895340,"Boise, ID - Akron, OH Total"
25,0,0,53025,"Boise, ID - Albany, NY Total"
146,0,0,114026,"Boise, ID - Albuquerque, NM Total"
2,0,0,1930,"Boise, ID - Amarillo, TX Total"
16,0,0,29408,"Boise, ID - Atlanta, GA Total"
272,0,0,374000,"Boise, ID - Austin, TX Total"
14,0,0,28826,"Boise, ID - Baltimore, MD Total"
15,27,0,25905,"Boise, ID - Birmingham, AL Total"
226,0,0,511890,"Boise, ID - Boston, MA Total"
2969,104,0,1947664,"Boise, ID - Burbank, CA Total"
2,0,0,1064,"Boise, ID - Calgary, Canada Total"
148,0,0,295408,"Boise, ID - Charlottesville, VA Total"
49164,3994,0,70742685,"Boise, ID - Chicago, IL Total"
424,0,0,742000,"Boise, ID - Cleveland, OH Total"
137,0,0,93708,"Boise, ID - Colorado Springs, CO Total"
245,0,0,423360,"Boise, ID - Columbus, OH Total"
158,29,0,202556,"Boise, ID - Dallas, TX Total"
14,0,0,17808,"Boise, ID - Dallas/Fort Worth, TX Total"
94,0,0,156322,"Boise, ID - Dayton, OH Total"
202977,61810,129412,131732073,"Boise, ID - Denver, CO Total"
253,0,0,419980,"Boise, ID - Detroit, MI Total"
131,0,0,127332,"Boise, ID - El Paso, TX Total"
149,0,0,91635,"Boise, ID - Fort Collins/Loveland, CO Total"
3,0,0,7056,"Boise, ID - Fort Lauderdale, FL Total"
6,301,0,13152,"Boise, ID - Hartford, CT Total"
23163,378,0,34336059,"Boise, ID - Houston, TX Total"
160,0,0,250080,"Boise, ID - Indianapolis, IN Total"
18,0,0,37638,"Boise, ID - Jacksonville, FL Total"
48,0,0,55296,"Boise, ID - Kansas City, MO Total"
75,0,0,133950,"Boise, ID - Knoxville, TN Total"
133,0,0,74613,"Boise, ID - Laramie, WY Total"
94580,48716,0,49087020,"Boise, ID - Las Vegas, NV Total"
11922,3252,0,2360556,"Boise, ID - Lewiston, ID Total"
102,95,0,144738,"Boise, ID - Little Rock, AR Total"
12,0,0,8160,"Boise, ID - Long Beach, CA Total"
52984,911,0,35711216,"Boise, ID - Los Angeles, CA Total"
2,0,0,3260,"Boise, ID - Louisville, KY Total"
12,0,0,18204,"Boise, ID - Mazatlan, Mexico Total"
90242,14009,0,103056364,"Boise, ID - Minneapolis, MN Total"
109,0,0,179087,"Boise, ID - Nashville, TN Total"
220,130,0,375320,"Boise, ID - New Orleans, LA Total"
49,0,0,105203,"Boise, ID - Newark, NJ Total"
9,0,0,19296,"Boise, ID - Norfolk, VA Total"
66408,42843,0,33984889,"Boise, ID - Oakland, CA Total"
226,0,0,257640,"Boise, ID - Oklahoma City, OK Total"
488,463,0,511424,"Boise, ID - Omaha, NE Total"
1902,864,0,1255320,"Boise, ID - Ontario, CA Total"
106,79,0,232564,"Boise, ID - Orlando, FL Total"
60,0,0,40320,"Boise, ID - Palm Springs, CA Total"
57,0,0,13338,"Boise, ID - Pasco/Kennewick/Richland, WA Total"
33,0,0,69729,"Boise, ID - Philadelphia, PA Total"
134347,46398,0,98745045,"Boise, ID - Phoenix, AZ Total"
11,0,0,20350,"Boise, ID - Pittsburgh, PA Total"
139937,240215,0,48138328,"Boise, ID - Portland, OR Total"
4,0,0,9032,"Boise, ID - Providence, RI Total"
151,0,0,49377,"Boise, ID - Provo, UT Total"
3,0,0,5097,"Boise, ID - Puerto Vallarta, Mexico Total"
2,0,0,448,"Boise, ID - Pullman, WA Total"
2668,36,0,893780,"Boise, ID - Reno, NV Total"
5,6748,0,6870,"Boise, ID - Rockford, IL Total"
22404,10664,0,9790548,"Boise, ID - Sacramento, CA Total"
166551,47237,0,48299790,"Boise, ID - Salt Lake City, UT Total"
239,0,0,329103,"Boise, ID - San Antonio, TX Total"
24778,431,0,18558722,"Boise, ID - San Diego, CA Total"
76033,16,0,39689226,"Boise, ID - San Francisco, CA Total"
23598,2594,0,12341754,"Boise, ID - San Jose, CA Total"
2925,106,0,2012400,"Boise, ID - Santa Ana, CA Total"
235036,185303,0,93779364,"Boise, ID - Seattle, WA Total"
54691,44944,0,15696317,"Boise, ID - Spokane, WA Total"
294,114,0,406602,"Boise, ID - St. Louis, MO Total"
111,0,0,239205,"Boise, ID - Tampa, FL Total"
6,0,0,10920,"Boise, ID - Toronto, Canada Total"
19,0,0,15960,"Boise, ID - Tucson, AZ Total"
5,0,0,5950,"Boise, ID - Tulsa, OK Total"
71,0,0,145431,"Boise, ID - Washington, DC Total"
910,0,0,205660,"Boise, ID - Wendover, UT Total"
10223,0,0,18380954,"Bonaire, Bonaire, Sint Eustatius, and Saba - Atlanta, GA Total"
5,0,0,10885,"Bonaire, Bonaire, Sint Eustatius, and Saba - Cleveland, OH Total"
55,0,0,160985,"Bonaire, Bonaire, Sint Eustatius, and Saba - Denver, CO Total"
9288,0,0,19755576,"Bonaire, Bonaire, Sint Eustatius, and Saba - Houston, TX Total"
6883,0,0,13759117,"Bonaire, Bonaire, Sint Eustatius, and Saba - Newark, NJ Total"
2,0,0,6796,"Bonaire, Bonaire, Sint Eustatius, and Saba - San Diego, CA Total"
20,0,0,220,"Bornite/Ruby Creek, AK - Dahl Creek, AK Total"
28,0,0,8428,"Bornite/Ruby Creek, AK - Fairbanks, AK Total"
1,0,0,229,"Bornite/Ruby Creek, AK - Manley Hot Springs, AK Total"
2,0,0,3320,"Boston, MA - Aguadilla, PR Total"
4,0,0,29472,"Boston, MA - Ahmedabad, India Total"
22219,144,0,12198231,"Boston, MA - Akron, OH Total"
6540,0,0,948300,"Boston, MA - Albany, NY Total"
1597,8878,0,3152478,"Boston, MA - Albuquerque, NM Total"
303,0,0,426927,"Boston, MA - Alexandria, LA Total"
2,0,0,3436,"Boston, MA - Amarillo, TX Total"
122285,6962092,0,422739245,"Boston, MA - Amsterdam, Netherlands Total"
543,0,0,1836969,"Boston, MA - Anchorage, AK Total"
54270,67777,0,111633390,"Boston, MA - Aruba, Aruba Total"
710490,1677547,601602,672123540,"Boston, MA - Atlanta, GA Total"
18096,0,0,4958304,"Boston, MA - Atlantic City, NJ Total"
5038,0,0,745624,"Boston, MA - Augusta/Waterville, ME Total"
52203,56811,0,88640694,"Boston, MA - Austin, TX Total"
495711,1325931,0,182917359,"Boston, MA - Baltimore, MD Total"
12,0,0,2412,"Boston, MA - Bangor, ME Total"
8064,0,0,1580544,"Boston, MA - Bar Harbor, ME Total"
1127,0,0,2402764,"Boston, MA - Barbados/Bridgetown, Barbados Total"
56978,1301311,0,383860786,"Boston, MA - Beijing, China Total"
6,440,0,17862,"Boston, MA - Belfast, United Kingdom Total"
624,0,0,1242384,"Boston, MA - Belize City, Belize Total"
17,0,0,31722,"Boston, MA - Billings, MT Total"
289,104,0,303450,"Boston, MA - Birmingham, AL Total"
979,0,0,2544421,"Boston, MA - Bogota, Colombia Total"
7,0,0,15855,"Boston, MA - Boise, ID Total"
43,0,0,0,"Boston, MA - Boston, MA Total"
6,0,0,11946,"Boston, MA - Bozeman, MT Total"
2,0,0,3756,"Boston, MA - Brownsville, TX Total"
1,0,0,119,"Boston, MA - Brunswick, ME Total"
126777,21414,0,50076915,"Boston, MA - Buffalo, NY Total"
18,345,0,46818,"Boston, MA - Burbank, CA Total"
47,0,0,98559,"Boston, MA - Calgary, Canada Total"
42500,0,0,73695000,"Boston, MA - Cancun, Mexico Total"
32849,15489,0,26870482,"Boston, MA - Charleston, SC Total"
27610,36953,0,46743730,"Boston, MA - Charlotte Amalie, VI Total"
518777,295764,417762,377669656,"Boston, MA - Charlotte, NC Total"
1088543,1542152,1471361,942628029,"Boston, MA - Chicago, IL Total"
80401,20143,106,60461552,"Boston, MA - Cincinnati, OH Total"
112994,10209,0,63614987,"Boston, MA - Cleveland, OH Total"
52747,34895,0,33758080,"Boston, MA - Columbus, OH Total"
272,0,0,480624,"Boston, MA - Cozumel, Mexico Total"
24687,179761,0,38363598,"Boston, MA - Dallas, TX Total"
457603,968500,496161,714775886,"Boston, MA - Dallas/Fort Worth, TX Total"
246,0,0,174414,"Boston, MA - Dayton, OH Total"
14,0,0,14952,"Boston, MA - Daytona Beach, FL Total"
380275,809931,1026859,667002350,"Boston, MA - Denver, CO Total"
40,0,0,46600,"Boston, MA - Des Moines, IA Total"
392772,178736,28209,248232345,"Boston, MA - Detroit, MI Total"
118101,6140075,0,786906963,"Boston, MA - Dubai, United Arab Emirates Total"
167356,2818219,0,500896508,"Boston, MA - Dublin, Ireland Total"
10,0,0,35630,"Boston, MA - Dusseldorf, Germany Total"
2,0,0,336,"Boston, MA - East Farmingdale, NY Total"
2,0,0,4166,"Boston, MA - Edmonton, Canada Total"
90,0,0,186030,"Boston, MA - El Paso, TX Total"
187,0,0,121550,"Boston, MA - Flint, MI Total"
910,0,0,1823640,"Boston, MA - Fort de France, Martinique Total"
302649,559864,0,374376813,"Boston, MA - Fort Lauderdale, FL Total"
218595,105321,0,273025155,"Boston, MA - Fort Myers, FL Total"
138576,4986522,18,508573920,"Boston, MA - Frankfurt, Germany Total"
3,0,0,2742,"Boston, MA - Gander, Canada Total"
8,0,0,29424,"Boston, MA - Geneva, Switzerland Total"
3976,2009,0,6763176,"Boston, MA - Grand Cayman, Cayman Islands Total"
215,0,0,285520,"Boston, MA - Grand Forks, ND Total"
605,0,0,447700,"Boston, MA - Grand Rapids, MI Total"
78,0,0,50310,"Boston, MA - Greensboro/High Point, NC Total"
205,0,0,162975,"Boston, MA - Greer, SC Total"
27,0,0,64935,"Boston, MA - Guadalajara, Mexico Total"
111,0,0,248640,"Boston, MA - Guatemala City, Guatemala Total"
20596,0,0,8526744,"Boston, MA - Halifax, Canada Total"
46254,106253,0,35708088,"Boston, MA - Hamilton, Bermuda Total"
10,0,0,18740,"Boston, MA - Harlingen/San Benito, TX Total"
5669,151,0,1899115,"Boston, MA - Harrisburg, PA Total"
96,0,0,8736,"Boston, MA - Hartford, CT Total"
86,0,0,127968,"Boston, MA - Havana, Cuba Total"
3,0,0,5613,"Boston, MA - Hayden, CO Total"
587,0,0,2990765,"Boston, MA - Honolulu, HI Total"
345228,663848,1215415,552550872,"Boston, MA - Houston, TX Total"
2481,0,0,151341,"Boston, MA - Hyannis, MA Total"
68949,42899,0,56400282,"Boston, MA - Indianapolis, IN Total"
2,0,0,306,"Boston, MA - Islip, NY Total"
75655,2476711,0,365337995,"Boston, MA - Istanbul, Turkey Total"
31,0,0,8649,"Boston, MA - Ithaca/Cortland, NY Total"
10,0,0,24740,"Boston, MA - Ixtapa/Zihuatanejo, Mexico Total"
10,0,0,19960,"Boston, MA - Jackson, WY Total"
65144,14986,0,65795440,"Boston, MA - Jacksonville, FL Total"
2,0,0,7958,"Boston, MA - Juliaca, Peru Total"
311,0,0,1567129,"Boston, MA - Kahului, HI Total"
65166,216749,0,81848368,"Boston, MA - Kansas City, MO Total"
137276,720535,0,331246988,"Boston, MA - Keflavik/Reykjavik, Iceland Total"
253,0,0,1282963,"Boston, MA - Kona, HI Total"
6438,12956,0,14800962,"Boston, MA - Lajes, Portugal Total"
149893,325106,0,356895233,"Boston, MA - Las Vegas, NV Total"
6311,0,0,687899,"Boston, MA - Lebanon-Hanover, NH Total"
8,0,0,6224,"Boston, MA - Lexington, KY Total"
3705,0,0,8736390,"Boston, MA - Liberia, Costa Rica Total"
6,0,0,30816,"Boston, MA - Lihue, HI Total"
7401,2418,0,23623992,"Boston, MA - Lisbon, Portugal Total"
5,0,0,6300,"Boston, MA - Little Rock, AR Total"
1,0,0,518,"Boston, MA - London, Canada Total"
412407,16169424,0,1346508865,"Boston, MA - London, United Kingdom Total"
38252,1519,0,99531704,"Boston, MA - Long Beach, CA Total"
23,0,0,33764,"Boston, MA - Longview, TX Total"
2,0,0,6442,"Boston, MA - Lorient, France Total"
590455,1800342,717895,1541678005,"Boston, MA - Los Angeles, CA Total"
1113,1306,0,922677,"Boston, MA - Louisville, KY Total"
10,0,0,17740,"Boston, MA - Lubbock, TX Total"
2,0,0,7612,"Boston, MA - Lugano, Switzerland Total"
348,1783,0,324336,"Boston, MA - Madison, WI Total"
36375,953711,0,124038750,"Boston, MA - Madrid, Spain Total"
8,0,0,18176,"Boston, MA - Managua, Nicaragua Total"
1,0,0,2190,"Boston, MA - Maracaibo, Venezuela Total"
1,0,0,3725,"Boston, MA - Marseille, France Total"
20799,0,0,1455930,"Boston, MA - Martha's Vineyard, MA Total"
268,0,0,305252,"Boston, MA - Memphis, TN Total"
58,0,0,106198,"Boston, MA - Merida, Mexico Total"
16764,17576,0,38154864,"Boston, MA - Mexico City, Mexico Total"
376090,609909,868517,473121220,"Boston, MA - Miami, FL Total"
712,31890,0,2712720,"Boston, MA - Milan, Italy Total"
74971,165938,0,64475060,"Boston, MA - Milwaukee, WI Total"
337485,1906306,669336,379333140,"Boston, MA - Minneapolis, MN Total"
2,0,0,202,"Boston, MA - Montauk Point, NY Total"
7810,0,0,13222330,"Boston, MA - Montego Bay, Jamaica Total"
55403,0,0,14072362,"Boston, MA - Montreal, Canada Total"
76315,3603197,0,293965380,"Boston, MA - Munich, Germany Total"
43203,0,0,31883814,"Boston, MA - Myrtle Beach, SC Total"
36027,0,0,3278457,"Boston, MA - Nantucket, MA Total"
80647,114542,0,75969474,"Boston, MA - Nashville, TN Total"
15922,0,0,19902500,"Boston, MA - Nassau, The Bahamas Total"
46000,89040,0,62928000,"Boston, MA - New Orleans, LA Total"
1097203,504325,1006,203570188,"Boston, MA - New York, NY Total"
475621,221068,1098013,95124200,"Boston, MA - Newark, NJ Total"
3,0,0,11421,"Boston, MA - Nice, France Total"
684,1012,0,320112,"Boston, MA - Norfolk, VA Total"
13162,6224,0,35458428,"Boston, MA - Oakland, CA Total"
200,3129,0,301000,"Boston, MA - Oklahoma City, OK Total"
581,2760,0,744842,"Boston, MA - Omaha, NE Total"
305,0,0,782630,"Boston, MA - Ontario, CA Total"
379633,241075,9219,425568593,"Boston, MA - Orlando, FL Total"
11874,0,0,3680940,"Boston, MA - Ottawa, Canada Total"
17,0,0,42789,"Boston, MA - Palm Springs, CA Total"
158,0,0,184070,"Boston, MA - Panama City, FL Total"
32774,9664,0,76953352,"Boston, MA - Panama City, Panama Total"
180940,4596177,0,624062020,"Boston, MA - Paris, France Total"
43,0,0,52245,"Boston, MA - Pensacola, FL Total"
626116,174721,31308,175312480,"Boston, MA - Philadelphia, PA Total"
7634,0,0,13275526,"Boston, MA - Philipsburg, Sint Maarten Total"
225636,308677,312103,518962800,"Boston, MA - Phoenix, AZ Total"
149,1322,0,587954,"Boston, MA - Pisa, Italy Total"
150060,19214,0,74429760,"Boston, MA - Pittsburgh, PA Total"
8208,0,0,1649808,"Boston, MA - Plattsburgh, NY Total"
1014,0,0,1910376,"Boston, MA - Pointe A Pitre, Guadeloupe Total"
37747,20473,0,90404065,"Boston, MA - Ponta Delgada, Portugal Total"
126,0,0,79884,"Boston, MA - Pontiac, MI Total"
6,0,0,13584,"Boston, MA - Port of Spain, Trinidad and Tobago Total"
4371,0,0,7168440,"Boston, MA - Port-au-Prince, Haiti Total"
78056,102695,9860,198028072,"Boston, MA - Portland, OR Total"
4744,0,0,16072672,"Boston, MA - Praia, Cape Verde Total"
12844,0,0,4277052,"Boston, MA - Presque Isle/Houlton, ME Total"
1,0,0,233,"Boston, MA - Princeton, NJ Total"
4,0,0,196,"Boston, MA - Providence, RI Total"
11449,0,0,16269029,"Boston, MA - Providenciales, Turks and Caicos Islands Total"
9474,0,0,426330,"Boston, MA - Provincetown, MA Total"
3529,0,0,5498182,"Boston, MA - Puerto Plata, Dominican Republic Total"
56,0,0,139216,"Boston, MA - Puerto Vallarta, Mexico Total"
26208,0,0,43138368,"Boston, MA - Punta Cana, Dominican Republic Total"
239102,1477,0,146330424,"Boston, MA - Raleigh/Durham, NC Total"
4,0,0,728,"Boston, MA - Rangeley, ME Total"
